id,County_Code,District_Code,School_Code,Filler,Test_Year,Subgroup_ID,Test_Type,Total_CAASPP_Enrollment,Total_Tested_At_Entity_Level,Total_Tested_at_Subgroup_Level,Grade,Test_Id,CAASPP_Reported_Enrollment,Students_Tested,Mean_Scale_Score,Percentage_Standard_Exceeded,Percentage_Standard_Met,Percentage_Standard_Met_and_Above,Percentage_Standard_Nearly_Met,Percentage_Standard_Not_Met,Students_with_Scores,Area_1_Percentage_Above_Standard,Area_1_Percentage_At_or_Near_Standard,Area_1_Percentage_Below_Standard,Area_2_Percentage_Above_Standard,Area_2_Percentage_At_or_Near_Standard,Area_2_Percentage_Below_Standard,Area_3_Percentage_Above_Standard,Area_3_Percentage_At_or_Near_Standard,Area_3_Percentage_Below_Standard,Area_4_Percentage_Above_Standard,Area_4_Percentage_At_or_Near_Standard,Area_4_Percentage_Below_Standard,Total_Tested_with_Scores,Area_1_Percentage_Near_Standard,Area_2_Percentage_Near_Standard,Area_3_Percentage_Near_Standard,Area_4_Percentage_Near_Standard
sb_ca2019_all_csv_v4.txt,08,61820,0000000,NA,2019,1,B,NA,1843,NA,5,1,259,255,2470.2,12.55,27.06,39.61,18.43,41.96,255,17.25,NA,38.43,20.39,NA,35.29,7.84,NA,26.67,16.47,NA,40.78,1843,44.31,44.31,65.49,42.75
sb_ca2019_all_csv_v4.txt,09,61887,0000000,NA,2019,1,B,NA,449,NA,5,1,69,67,2510.4,25.37,34.33,59.70,16.42,23.88,67,29.85,NA,23.88,34.33,NA,20.90,17.91,NA,13.43,23.88,NA,19.40,449,46.27,44.78,68.66,56.72
sb_ca2019_all_csv_v4.txt,09,61895,0000000,NA,2019,1,B,NA,18,NA,5,1,4,4,*,*,*,*,*,*,4,*,NA,*,*,NA,*,*,NA,*,*,NA,*,18,*,*,*,*
sb_ca2019_all_csv_v4.txt,09,61903,0000000,NA,2019,1,B,NA,2026,NA,5,1,306,298,2488.5,16.11,26.85,42.95,26.85,30.20,298,22.48,NA,30.87,17.45,NA,26.17,13.76,NA,25.17,22.48,NA,35.23,2025,46.64,56.38,61.07,42.28
sb_ca2019_all_csv_v4.txt,10,61994,0000000,NA,2019,1,B,NA,132,NA,5,1,24,24,2492.2,12.50,33.33,45.83,20.83,33.33,24,16.67,NA,33.33,16.67,NA,20.83,8.33,NA,16.67,20.83,NA,29.17,132,50.00,62.50,75.00,50.00
sb_ca2019_all_csv_v4.txt,10,62026,0000000,NA,2019,1,B,NA,32,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,32,*,*,*,*
sb_ca2019_all_csv_v4.txt,10,62042,0000000,NA,2019,1,B,NA,92,NA,5,1,14,14,2466.9,7.14,35.71,42.86,14.29,42.86,14,21.43,NA,28.57,14.29,NA,28.57,7.14,NA,28.57,21.43,NA,35.71,92,50.00,57.14,64.29,42.86
sb_ca2019_all_csv_v4.txt,10,62109,0000000,NA,2019,1,B,NA,176,NA,5,1,32,32,2589.6,59.38,37.50,96.88,3.13,0.00,32,62.50,NA,0.00,46.88,NA,0.00,43.75,NA,0.00,62.50,NA,9.38,176,37.50,53.13,56.25,28.13
sb_ca2019_all_csv_v4.txt,10,62117,0000000,NA,2019,1,B,NA,22364,NA,5,1,3166,3133,2541.2,35.92,32.47,68.39,16.47,15.13,3126,39.60,NA,16.22,40.19,NA,13.77,27.51,NA,12.06,39.06,NA,16.12,22334,44.18,46.05,60.43,44.82
sb_ca2019_all_csv_v4.txt,10,62281,0000000,NA,2019,1,B,NA,334,NA,5,1,55,53,2437.2,7.55,18.87,26.42,9.43,64.15,53,16.98,NA,54.72,9.43,NA,52.83,7.55,NA,37.74,13.21,NA,62.26,333,28.30,37.74,54.72,24.53
sb_ca2019_all_csv_v4.txt,01,61127,0000000,NA,2019,1,B,NA,1773,NA,5,1,281,265,2572.1,52.45,26.79,79.25,11.32,9.43,265,57.36,NA,9.06,47.17,NA,9.43,36.98,NA,7.55,54.34,NA,9.43,1771,33.58,43.40,55.47,36.23
sb_ca2019_all_csv_v4.txt,01,61143,0000000,NA,2019,1,B,NA,4614,NA,5,1,750,724,2535.2,37.29,28.45,65.75,14.09,20.17,724,44.20,NA,19.89,37.26,NA,21.33,30.43,NA,16.87,40.25,NA,20.19,4603,35.91,41.41,52.70,39.56
sb_ca2019_all_csv_v4.txt,01,61242,0000000,NA,2019,1,B,NA,5614,NA,5,1,747,727,2517.8,27.79,31.50,59.28,20.08,20.63,727,30.26,NA,23.11,35.90,NA,16.09,18.43,NA,20.63,34.53,NA,19.67,5609,46.63,48.01,60.94,45.80
sb_ca2019_all_csv_v4.txt,03,10033,0000000,NA,2019,1,B,NA,75,NA,5,1,16,16,2392.1,0.00,6.25,6.25,18.75,75.00,16,6.25,NA,68.75,0.00,NA,81.25,0.00,NA,56.25,0.00,NA,68.75,75,25.00,18.75,43.75,31.25
sb_ca2019_all_csv_v4.txt,03,73981,0000000,NA,2019,1,B,NA,2036,NA,5,1,307,302,2509.9,21.52,36.09,57.62,20.20,22.19,302,29.80,NA,19.21,23.51,NA,21.85,14.24,NA,16.23,24.17,NA,23.84,2036,50.99,54.64,69.54,51.99
sb_ca2019_all_csv_v4.txt,04,61432,0000000,NA,2019,1,B,NA,564,NA,5,1,92,92,2511.1,23.91,29.35,53.26,23.91,22.83,92,23.91,NA,16.30,27.17,NA,19.57,17.39,NA,19.57,23.91,NA,22.83,564,59.78,53.26,63.04,53.26
sb_ca2019_all_csv_v4.txt,04,61440,0000000,NA,2019,1,B,NA,7,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,7,*,*,*,*
sb_ca2019_all_csv_v4.txt,05,10058,0000000,NA,2019,1,B,NA,247,NA,5,1,34,33,2485.3,18.18,27.27,45.45,15.15,39.39,33,36.36,NA,27.27,9.09,NA,39.39,15.15,NA,21.21,18.18,NA,36.36,247,36.36,51.52,63.64,45.45
sb_ca2019_all_csv_v4.txt,05,61564,0000000,NA,2019,1,B,NA,1374,NA,5,1,200,190,2461.7,10.00,25.79,35.79,21.58,42.63,190,20.00,NA,40.53,8.95,NA,43.16,7.89,NA,27.37,11.58,NA,40.00,1373,39.47,47.89,64.74,48.42
sb_ca2019_all_csv_v4.txt,07,61648,0000000,NA,2019,1,B,NA,8356,NA,5,1,1277,1247,2443.9,6.50,20.53,27.02,23.82,49.16,1247,10.77,NA,42.52,9.51,NA,46.90,6.60,NA,36.28,9.90,NA,46.58,8347,46.70,43.59,57.12,43.52
sb_ca2019_all_csv_v4.txt,07,61663,0000000,NA,2019,1,B,NA,1011,NA,5,1,159,157,2500.7,25.48,29.94,55.41,16.56,28.03,157,26.28,NA,23.72,25.00,NA,28.85,16.77,NA,21.29,30.97,NA,28.39,1010,50.00,46.15,61.94,40.65
sb_ca2019_all_csv_v4.txt,07,61671,0000000,NA,2019,1,B,NA,45,NA,5,1,9,9,*,*,*,*,*,*,9,*,NA,*,*,NA,*,*,NA,*,*,NA,*,45,*,*,*,*
sb_ca2019_all_csv_v4.txt,07,61770,0000000,NA,2019,1,B,NA,1649,NA,5,1,283,277,2608.0,68.95,23.10,92.06,5.05,2.89,277,65.34,NA,2.53,65.34,NA,5.05,50.18,NA,2.53,70.04,NA,3.61,1649,32.13,29.60,47.29,26.35
sb_ca2019_all_csv_v4.txt,07,61788,0000000,NA,2019,1,B,NA,5838,NA,5,1,836,831,2466.2,11.67,24.31,35.98,23.83,40.19,831,15.28,NA,39.47,19.18,NA,33.90,9.87,NA,31.65,16.00,NA,38.39,5834,45.25,46.92,58.48,45.61
sb_ca2019_all_csv_v4.txt,09,61838,0000000,NA,2019,1,B,NA,3175,NA,5,1,515,507,2555.9,38.74,37.55,76.28,14.62,9.09,506,43.68,NA,10.67,40.91,NA,10.67,33.20,NA,8.10,44.07,NA,10.87,3174,45.65,48.42,58.70,45.06
sb_ca2019_all_csv_v4.txt,09,61960,0000000,NA,2019,1,B,NA,441,NA,5,1,70,70,2477.4,11.43,30.00,41.43,25.71,32.86,70,15.71,NA,30.00,21.43,NA,34.29,8.57,NA,27.14,21.43,NA,34.29,441,54.29,44.29,64.29,44.29
sb_ca2019_all_csv_v4.txt,09,61978,0000000,NA,2019,1,B,NA,2422,NA,5,1,397,390,2561.2,44.36,36.92,81.28,10.00,8.72,390,50.13,NA,7.97,43.19,NA,8.23,30.08,NA,8.48,43.70,NA,7.71,2421,41.90,48.59,61.44,48.59
sb_ca2019_all_csv_v4.txt,09,61986,0000000,NA,2019,1,B,NA,7,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,7,*,*,*,*
sb_ca2019_all_csv_v4.txt,10,62166,0000000,NA,2019,1,B,NA,36698,NA,5,1,5746,5642,2468.6,13.65,23.97,37.62,22.34,40.05,5641,17.46,NA,38.04,16.88,NA,35.28,10.80,NA,30.73,18.76,NA,38.83,36639,44.50,47.84,58.48,42.41
sb_ca2019_all_csv_v4.txt,10,62240,0000000,NA,2019,1,B,NA,1455,NA,5,1,235,233,2506.3,19.31,36.05,55.36,19.74,24.89,233,23.61,NA,25.75,26.61,NA,23.61,16.31,NA,20.60,28.76,NA,21.89,1454,50.64,49.79,63.09,49.36
sb_ca2019_all_csv_v4.txt,10,62265,0000000,NA,2019,1,B,NA,5229,NA,5,1,758,744,2501.4,19.62,30.78,50.40,23.12,26.48,744,24.19,NA,27.28,23.52,NA,24.60,15.32,NA,17.07,25.13,NA,26.75,5228,48.52,51.88,67.61,48.12
sb_ca2019_all_csv_v4.txt,10,62414,0000000,NA,2019,1,B,NA,6501,NA,5,1,984,966,2502.3,19.05,31.99,51.04,23.08,25.88,966,22.15,NA,27.85,24.64,NA,22.46,15.22,NA,18.22,26.19,NA,24.74,6500,50.00,52.90,66.56,49.07
sb_ca2019_all_csv_v4.txt,10,62547,0000000,NA,2019,1,B,NA,117,NA,5,1,21,20,2463.0,15.00,10.00,25.00,30.00,45.00,20,15.00,NA,25.00,0.00,NA,45.00,15.00,NA,35.00,15.00,NA,50.00,117,60.00,55.00,50.00,35.00
sb_ca2019_all_csv_v4.txt,10,73809,0000000,NA,2019,1,B,NA,1150,NA,5,1,187,185,2499.4,16.76,34.59,51.35,24.32,24.32,185,20.54,NA,25.95,24.86,NA,18.38,12.97,NA,19.46,25.95,NA,29.19,1150,53.51,56.76,67.57,44.86
sb_ca2019_all_csv_v4.txt,01,31609,0000000,NA,2019,1,B,NA,18,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,18,*,*,*,*
sb_ca2019_all_csv_v4.txt,01,61150,0000000,NA,2019,1,B,NA,4844,NA,5,1,683,676,2552.0,41.42,31.07,72.49,14.94,12.57,676,46.15,NA,13.17,41.27,NA,13.76,31.80,NA,9.91,44.67,NA,13.31,4840,40.68,44.97,58.28,42.01
sb_ca2019_all_csv_v4.txt,01,75093,0000000,NA,2019,1,B,NA,6354,NA,5,1,1024,1003,2573.1,51.25,29.61,80.86,8.97,10.17,1003,55.83,NA,9.47,54.84,NA,9.77,36.79,NA,7.78,52.34,NA,10.37,6354,34.70,35.39,55.43,37.29
sb_ca2019_all_csv_v4.txt,04,10041,0000000,NA,2019,1,B,NA,163,NA,5,1,15,15,2472.0,20.00,20.00,40.00,20.00,40.00,15,26.67,NA,33.33,13.33,NA,40.00,20.00,NA,20.00,13.33,NA,40.00,163,40.00,46.67,60.00,46.67
sb_ca2019_all_csv_v4.txt,04,61382,0000000,NA,2019,1,B,NA,75,NA,5,1,14,13,2496.8,30.77,7.69,38.46,23.08,38.46,13,38.46,NA,15.38,23.08,NA,30.77,15.38,NA,38.46,23.08,NA,30.77,75,46.15,46.15,46.15,46.15
sb_ca2019_all_csv_v4.txt,04,61457,0000000,NA,2019,1,B,NA,34,NA,5,1,10,10,*,*,*,*,*,*,10,*,NA,*,*,NA,*,*,NA,*,*,NA,*,34,*,*,*,*
sb_ca2019_all_csv_v4.txt,04,61499,0000000,NA,2019,1,B,NA,210,NA,5,1,30,30,2507.2,30.00,30.00,60.00,13.33,26.67,30,26.67,NA,30.00,23.33,NA,26.67,16.67,NA,20.00,36.67,NA,20.00,210,43.33,50.00,63.33,43.33
sb_ca2019_all_csv_v4.txt,04,61507,0000000,NA,2019,1,B,NA,1465,NA,5,1,245,237,2475.9,13.92,29.11,43.04,19.83,37.13,237,24.89,NA,32.49,13.56,NA,33.90,12.71,NA,27.54,22.46,NA,39.41,1464,42.62,52.54,59.75,38.14
sb_ca2019_all_csv_v4.txt,05,61572,0000000,NA,2019,1,B,NA,475,NA,5,1,90,86,2482.4,12.79,31.40,44.19,22.09,33.72,86,22.09,NA,27.91,18.82,NA,41.18,9.30,NA,20.93,13.95,NA,33.72,475,50.00,40.00,69.77,52.33
sb_ca2019_all_csv_v4.txt,05,61580,0000000,NA,2019,1,B,NA,374,NA,5,1,63,63,2510.6,22.22,39.68,61.90,19.05,19.05,63,31.75,NA,20.63,36.51,NA,19.05,17.46,NA,22.22,23.81,NA,22.22,374,47.62,44.44,60.32,53.97
sb_ca2019_all_csv_v4.txt,07,61697,0000000,NA,2019,1,B,NA,724,NA,5,1,114,110,2471.3,14.55,20.91,35.45,23.64,40.91,110,18.18,NA,35.45,20.91,NA,36.36,14.55,NA,30.00,18.18,NA,40.91,723,46.36,42.73,55.45,40.91
sb_ca2019_all_csv_v4.txt,07,61705,0000000,NA,2019,1,B,NA,363,NA,5,1,59,59,2493.3,16.95,32.20,49.15,23.73,27.12,59,22.03,NA,20.34,18.64,NA,25.42,22.03,NA,22.03,22.03,NA,35.59,363,57.63,55.93,55.93,42.37
sb_ca2019_all_csv_v4.txt,07,61713,0000000,NA,2019,1,B,NA,2357,NA,5,1,414,409,2586.4,55.26,32.27,87.53,7.33,5.13,409,61.12,NA,6.85,55.50,NA,7.82,43.03,NA,4.16,55.50,NA,5.38,2356,32.03,36.67,52.81,39.12
sb_ca2019_all_csv_v4.txt,07,61796,0000000,NA,2019,1,B,NA,14139,NA,5,1,2186,2118,2464.4,14.40,23.23,37.63,18.70,43.67,2118,17.77,NA,40.93,18.87,NA,37.84,12.05,NA,33.79,18.71,NA,41.12,14127,41.30,43.28,54.16,40.17
sb_ca2019_all_csv_v4.txt,07,61812,0000000,NA,2019,1,B,NA,2265,NA,5,1,386,379,2557.9,46.70,27.70,74.41,13.72,11.87,379,51.72,NA,12.66,43.54,NA,13.46,29.82,NA,9.50,48.28,NA,11.61,2265,35.62,43.01,60.69,40.11
sb_ca2019_all_csv_v4.txt,09,61846,0000000,NA,2019,1,B,NA,256,NA,5,1,40,40,2533.1,35.00,25.00,60.00,25.00,15.00,40,30.00,NA,22.50,32.50,NA,10.00,25.00,NA,15.00,30.00,NA,17.50,256,47.50,57.50,60.00,52.50
sb_ca2019_all_csv_v4.txt,09,61879,0000000,NA,2019,1,B,NA,307,NA,5,1,47,47,2522.8,30.43,26.09,56.52,15.22,28.26,46,28.26,NA,19.57,28.26,NA,23.91,21.74,NA,17.39,34.78,NA,17.39,306,52.17,47.83,60.87,47.83
sb_ca2019_all_csv_v4.txt,09,73783,0000000,NA,2019,1,B,NA,658,NA,5,1,103,102,2482.7,13.73,34.31,48.04,19.61,32.35,102,25.49,NA,27.45,18.63,NA,42.16,12.75,NA,27.45,14.71,NA,30.39,658,47.06,39.22,59.80,54.90
sb_ca2019_all_csv_v4.txt,10,10108,0000000,NA,2019,1,B,NA,211,NA,5,1,7,7,*,*,*,*,*,*,7,*,NA,*,*,NA,*,*,NA,*,*,NA,*,211,*,*,*,*
sb_ca2019_all_csv_v4.txt,10,62430,0000000,NA,2019,1,B,NA,3369,NA,5,1,471,466,2486.7,13.73,29.40,43.13,27.68,29.18,466,17.60,NA,31.33,20.39,NA,21.89,10.09,NA,24.46,21.24,NA,31.12,3369,51.07,57.73,65.45,47.64
sb_ca2019_all_csv_v4.txt,10,73999,0000000,NA,2019,1,B,NA,2690,NA,5,1,392,390,2496.3,16.41,31.79,48.21,26.92,24.87,390,20.51,NA,26.92,21.54,NA,22.05,10.51,NA,17.69,23.33,NA,25.38,2690,52.56,56.41,71.79,51.28
sb_ca2019_all_csv_v4.txt,11,62554,0000000,NA,2019,1,B,NA,138,NA,5,1,31,31,2465.8,9.68,22.58,32.26,29.03,38.71,31,19.35,NA,32.26,16.13,NA,41.94,12.90,NA,19.35,19.35,NA,41.94,138,48.39,41.94,67.74,38.71
sb_ca2019_all_csv_v4.txt,11,62596,0000000,NA,2019,1,B,NA,123,NA,5,1,20,20,2531.7,30.00,30.00,60.00,25.00,15.00,20,40.00,NA,15.00,45.00,NA,15.00,30.00,NA,20.00,30.00,NA,15.00,123,45.00,40.00,50.00,55.00
sb_ca2019_all_csv_v4.txt,11,62638,0000000,NA,2019,1,B,NA,137,NA,5,1,23,23,2547.3,34.78,34.78,69.57,17.39,13.04,23,30.43,NA,13.04,43.48,NA,0.00,26.09,NA,0.00,34.78,NA,17.39,137,56.52,56.52,73.91,47.83
sb_ca2019_all_csv_v4.txt,09,61952,0000000,NA,2019,1,B,NA,822,NA,5,1,146,146,2525.1,27.40,34.25,61.64,19.18,19.18,146,34.25,NA,19.86,30.14,NA,16.44,23.29,NA,17.81,32.19,NA,18.49,821,45.89,53.42,58.90,49.32
sb_ca2019_all_csv_v4.txt,10,62125,0000000,NA,2019,1,B,NA,2354,NA,5,1,366,359,2433.9,9.19,13.09,22.28,20.06,57.66,359,10.96,NA,51.12,8.73,NA,48.45,6.76,NA,42.25,9.86,NA,54.37,2348,37.92,42.82,50.99,35.77
sb_ca2019_all_csv_v4.txt,10,62158,0000000,NA,2019,1,B,NA,1332,NA,5,1,201,196,2505.3,18.88,33.67,52.55,22.96,24.49,196,22.45,NA,28.57,23.98,NA,16.84,21.43,NA,17.35,24.49,NA,22.96,1331,48.98,59.18,61.22,52.55
sb_ca2019_all_csv_v4.txt,10,62364,0000000,NA,2019,1,B,NA,1812,NA,5,1,245,242,2452.2,7.02,21.90,28.93,22.73,48.35,242,11.98,NA,47.52,13.64,NA,38.02,7.85,NA,33.88,13.22,NA,48.76,1812,40.50,48.35,58.26,38.02
sb_ca2019_all_csv_v4.txt,10,62372,0000000,NA,2019,1,B,NA,58,NA,5,1,16,16,2508.9,18.75,31.25,50.00,37.50,12.50,16,25.00,NA,18.75,25.00,NA,18.75,18.75,NA,12.50,12.50,NA,12.50,58,56.25,56.25,68.75,75.00
sb_ca2019_all_csv_v4.txt,10,62380,0000000,NA,2019,1,B,NA,176,NA,5,1,32,31,2413.1,6.45,6.45,12.90,22.58,64.52,31,9.68,NA,58.06,3.23,NA,67.74,3.23,NA,61.29,0.00,NA,61.29,176,32.26,29.03,35.48,38.71
sb_ca2019_all_csv_v4.txt,10,75275,0000000,NA,2019,1,B,NA,640,NA,5,1,87,84,2492.9,21.95,23.17,45.12,24.39,30.49,82,24.39,NA,23.17,17.07,NA,32.93,17.07,NA,24.39,29.27,NA,35.37,638,52.44,50.00,58.54,35.37
sb_ca2019_all_csv_v4.txt,10,75408,0000000,NA,2019,1,B,NA,817,NA,5,1,110,110,2476.0,13.64,24.55,38.18,25.45,36.36,110,18.18,NA,35.45,18.18,NA,23.64,10.00,NA,29.09,15.45,NA,37.27,817,46.36,58.18,60.91,47.27
sb_ca2019_all_csv_v4.txt,10,75598,0000000,NA,2019,1,B,NA,753,NA,5,1,99,99,2469.7,9.09,27.27,36.36,32.32,31.31,99,14.14,NA,31.31,11.11,NA,27.27,9.09,NA,34.34,13.13,NA,33.33,753,54.55,61.62,56.57,53.54
sb_ca2019_all_csv_v4.txt,12,62679,0000000,NA,2019,1,B,NA,362,NA,5,1,47,45,2520.0,20.00,37.78,57.78,22.22,20.00,45,33.33,NA,8.89,27.27,NA,22.73,15.91,NA,11.36,27.27,NA,20.45,362,57.78,50.00,72.73,52.27
sb_ca2019_all_csv_v4.txt,12,62968,0000000,NA,2019,1,B,NA,11,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,11,*,*,*,*
sb_ca2019_all_csv_v4.txt,12,62976,0000000,NA,2019,1,B,NA,367,NA,5,1,73,71,2520.2,21.13,33.80,54.93,30.99,14.08,71,33.80,NA,15.49,23.94,NA,15.49,15.49,NA,12.68,36.62,NA,22.54,366,50.70,60.56,71.83,40.85
sb_ca2019_all_csv_v4.txt,12,62984,0000000,NA,2019,1,B,NA,24,NA,5,1,5,5,*,*,*,*,*,*,5,*,NA,*,*,NA,*,*,NA,*,*,NA,*,24,*,*,*,*
sb_ca2019_all_csv_v4.txt,12,63008,0000000,NA,2019,1,B,NA,198,NA,5,1,34,33,2454.8,6.06,18.18,24.24,18.18,57.58,33,12.12,NA,39.39,6.06,NA,42.42,0.00,NA,33.33,12.12,NA,51.52,198,48.48,51.52,66.67,36.36
sb_ca2019_all_csv_v4.txt,12,63024,0000000,NA,2019,1,B,NA,122,NA,5,1,21,21,2464.6,0.00,33.33,33.33,33.33,33.33,21,9.52,NA,33.33,19.05,NA,33.33,4.76,NA,19.05,9.52,NA,33.33,122,57.14,47.62,76.19,57.14
sb_ca2019_all_csv_v4.txt,12,63032,0000000,NA,2019,1,B,NA,286,NA,5,1,44,42,2473.4,7.14,30.95,38.10,26.19,35.71,42,21.43,NA,30.95,4.76,NA,23.81,2.38,NA,28.57,11.90,NA,38.10,286,47.62,71.43,69.05,50.00
sb_ca2019_all_csv_v4.txt,13,63073,0000000,NA,2019,1,B,NA,2672,NA,5,1,457,448,2477.6,11.38,29.69,41.07,24.55,34.38,448,16.96,NA,33.93,18.30,NA,33.48,9.82,NA,23.88,16.52,NA,33.04,2672,49.11,48.21,66.29,50.45
sb_ca2019_all_csv_v4.txt,13,63099,0000000,NA,2019,1,B,NA,4688,NA,5,1,591,569,2438.7,8.79,19.16,27.94,19.86,52.20,569,11.60,NA,50.09,12.32,NA,43.31,5.81,NA,40.85,12.50,NA,49.82,4686,38.31,44.37,53.35,37.68
sb_ca2019_all_csv_v4.txt,13,63172,0000000,NA,2019,1,B,NA,90,NA,5,1,16,16,2536.4,31.25,31.25,62.50,25.00,12.50,16,37.50,NA,18.75,43.75,NA,6.25,12.50,NA,18.75,43.75,NA,12.50,90,43.75,50.00,68.75,43.75
sb_ca2019_all_csv_v4.txt,13,63180,0000000,NA,2019,1,B,NA,894,NA,5,1,163,162,2521.0,24.07,36.42,60.49,21.60,17.90,162,30.86,NA,21.60,38.89,NA,13.58,16.05,NA,14.81,26.54,NA,22.84,894,47.53,47.53,69.14,50.62
sb_ca2019_all_csv_v4.txt,13,63198,0000000,NA,2019,1,B,NA,335,NA,5,1,52,52,2430.3,3.85,23.08,26.92,21.15,51.92,52,15.38,NA,51.92,9.62,NA,44.23,0.00,NA,32.69,7.69,NA,59.62,335,32.69,46.15,67.31,32.69
sb_ca2019_all_csv_v4.txt,13,63206,0000000,NA,2019,1,B,NA,51,NA,5,1,14,14,2509.3,14.29,50.00,64.29,14.29,21.43,14,35.71,NA,21.43,7.14,NA,14.29,28.57,NA,7.14,28.57,NA,21.43,51,42.86,78.57,64.29,50.00
sb_ca2019_all_csv_v4.txt,13,63214,0000000,NA,2019,1,B,NA,371,NA,5,1,70,68,2443.2,10.29,14.71,25.00,23.53,51.47,68,11.76,NA,45.59,8.82,NA,51.47,7.35,NA,44.12,13.24,NA,41.18,369,42.65,39.71,48.53,45.59
sb_ca2019_all_csv_v4.txt,15,63313,0000000,NA,2019,1,B,NA,2012,NA,5,1,365,365,2463.0,11.78,18.36,30.14,28.49,41.37,365,12.60,NA,40.00,11.78,NA,36.16,7.67,NA,28.77,15.89,NA,39.73,2012,47.40,52.05,63.56,44.38
sb_ca2019_all_csv_v4.txt,10,62323,0000000,NA,2019,1,B,NA,99,NA,5,1,15,15,2454.9,0.00,33.33,33.33,20.00,46.67,15,6.67,NA,46.67,0.00,NA,26.67,0.00,NA,26.67,0.00,NA,26.67,99,46.67,73.33,73.33,73.33
sb_ca2019_all_csv_v4.txt,10,62331,0000000,NA,2019,1,B,NA,211,NA,5,1,27,26,2455.6,7.69,19.23,26.92,26.92,46.15,26,7.69,NA,42.31,11.54,NA,30.77,7.69,NA,23.08,11.54,NA,46.15,211,50.00,57.69,69.23,42.31
sb_ca2019_all_csv_v4.txt,10,62356,0000000,NA,2019,1,B,NA,266,NA,5,1,48,47,2489.2,19.15,23.40,42.55,25.53,31.91,47,19.15,NA,38.30,34.04,NA,19.15,10.64,NA,31.91,29.79,NA,31.91,266,42.55,46.81,57.45,38.30
sb_ca2019_all_csv_v4.txt,10,62513,0000000,NA,2019,1,B,NA,308,NA,5,1,66,66,2464.1,10.61,19.70,30.30,27.27,42.42,66,15.15,NA,42.42,13.64,NA,25.76,9.09,NA,30.30,12.12,NA,39.39,308,42.42,60.61,60.61,48.48
sb_ca2019_all_csv_v4.txt,10,62539,0000000,NA,2019,1,B,NA,421,NA,5,1,44,44,2445.5,4.55,20.45,25.00,22.73,52.27,44,11.36,NA,36.36,6.82,NA,59.09,6.82,NA,27.27,6.82,NA,47.73,421,52.27,34.09,65.91,45.45
sb_ca2019_all_csv_v4.txt,10,76778,0000000,NA,2019,1,B,NA,1221,NA,5,1,153,151,2462.2,16.56,16.56,33.11,21.85,45.03,151,14.57,NA,45.70,15.23,NA,35.76,11.92,NA,30.46,21.85,NA,33.11,1221,39.74,49.01,57.62,45.03
sb_ca2019_all_csv_v4.txt,12,62695,0000000,NA,2019,1,B,NA,*,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,*,*,*,*,*
sb_ca2019_all_csv_v4.txt,12,62703,0000000,NA,2019,1,B,NA,100,NA,5,1,22,22,2470.4,9.09,36.36,45.45,18.18,36.36,22,9.09,NA,36.36,9.09,NA,27.27,13.64,NA,22.73,18.18,NA,36.36,100,54.55,63.64,63.64,45.45
sb_ca2019_all_csv_v4.txt,12,62729,0000000,NA,2019,1,B,NA,18,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,18,*,*,*,*
sb_ca2019_all_csv_v4.txt,12,62737,0000000,NA,2019,1,B,NA,83,NA,5,1,14,14,2532.2,21.43,50.00,71.43,14.29,14.29,14,28.57,NA,14.29,21.43,NA,7.14,46.15,NA,0.00,21.43,NA,7.14,83,57.14,71.43,53.85,71.43
sb_ca2019_all_csv_v4.txt,12,62745,0000000,NA,2019,1,B,NA,320,NA,5,1,84,83,2511.9,19.28,38.55,57.83,18.07,24.10,83,32.53,NA,22.89,37.35,NA,21.69,10.84,NA,13.25,18.07,NA,25.30,320,44.58,40.96,75.90,56.63
sb_ca2019_all_csv_v4.txt,12,63040,0000000,NA,2019,1,B,NA,381,NA,5,1,57,56,2472.1,8.93,21.43,30.36,30.36,39.29,56,17.86,NA,32.14,10.71,NA,32.14,7.14,NA,25.00,14.29,NA,39.29,381,50.00,57.14,67.86,46.43
sb_ca2019_all_csv_v4.txt,12,63057,0000000,NA,2019,1,B,NA,119,NA,5,1,16,16,2510.8,18.75,31.25,50.00,37.50,12.50,16,25.00,NA,12.50,18.75,NA,25.00,12.50,NA,18.75,25.00,NA,25.00,119,62.50,56.25,68.75,50.00
sb_ca2019_all_csv_v4.txt,12,75374,0000000,NA,2019,1,B,NA,253,NA,5,1,31,30,2489.8,16.67,26.67,43.33,26.67,30.00,30,20.00,NA,23.33,16.67,NA,33.33,16.67,NA,20.00,20.00,NA,26.67,253,56.67,50.00,63.33,53.33
